Column Name, P-value, KS Score, Group 1 Min, Group 1 Q1, Group 1 Median, Group 1 Q3, Group 1 Max, Group 2 Min, Group 2 Q1, Group 2 Median, Group 2 Q3, Group 2 Max
K00966, 2.7324453810706473e-10, 0.8852459016393438, 0.00000506135502253, 0.0000171553577302, 0.0000583600654308, 0.000150666851828, 0.000253955378399, 0.00000506135502253, 0.000393715039373, 0.000551143701506, 0.000738313986822, 62
K01205, 2.7324453810706473e-10, 0.8852459016393438, 0, 0.00000773008294404, 0.0000230270528463, 0.0000607858933378, 0.0000744663826144, 0, 0.00025549406826, 0.000460942355459, 0.00097545424473, 58
K09122, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 0, 0.00000199891011411, 0.00000384202044234, 0, 0.0000133421220609, 0.0000317695097772, 0.0000689271638821, 48
K13043, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 0.00000234977417425, 0.000016875251832, 0.0000225019190402, 0, 0.0000850174539058, 0.000167138522302, 0.000241764688892, 52
K04460, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 6.67582060947e-7, 0.00000686855376057, 0.0000109395019688, 0, 0.0000246456460522, 0.0000402327306796, 0.0000630024118628, 55
K11152, 2.7324453810706473e-10, 0.8852459016393438, 0, 0, 0.00000258909900263, 0.00000598353788601, 0.0000114711716616, 0, 0.0000303199756469, 0.0000823572249927, 0.000138291682864, 52
K03088, 2.7324453810706473e-10, 0.8852459016393438, 0.000638305740678, 0.00110711798714, 0.00196930662145, 0.0025116313034, 0.00303503488008, 0.000483721464378, 0.00515637563958, 0.00626966906992, 0.00912115608692, 62
K02230, 2.7324453810706473e-10, 0.8852459016393438, 0.00000258558556135, 0.00000932152415338, 0.0000238978709095, 0.0000448738558958, 0.0000614196956116, 0.00000258558556135, 0.00011492555393, 0.000165965506036, 0.00024298681269, 62
K01043, 2.7324453810706473e-10, 0.8852459016393438, 0.000492126690668, 0.000718943827291, 0.000838121275624, 0.000983281528309, 0.00122142836357, 0.000349287806109, 0.00159949958646, 0.00201544490017, 0.00275630062626, 62
K14326, 2.7324453810706473e-10, 0.8852459016393438, 0.0000012270846194, 0.00000527260499866, 0.0000188343183545, 0.0000796690709683, 0.000118738355841, 0.0000012270846194, 0.000183324272799, 0.000300169075337, 0.000470240397183, 62
